ctuid_s,ctuid_t,w,f
3100027.01,3100027.01,1.0,1
3100027.02,3100027.02,1.0,1
3100028.00,3100028.00,1.0,1
3100029.00,3100029.00,1.0,4
3100100.01,3100100.01,1.0,1
3100100.02,3100100.03,0.6243991902878216,4
3100100.02,3100100.04,0.3670885744700167,4
3100100.02,3100101.00,0.008484695237921573,4
3100100.02,3100112.00,2.7540004240081336e-05,4
3100101.00,3100101.00,1.0,4
3100102.00,3100102.00,1.0,1
3100110.01,3100110.01,0.9992305197965917,4
3100110.01,3100110.02,0.0007694802034083255,4
3100110.02,3100110.02,1.0,4
3100111.00,3100111.00,1.0,1
3100112.00,3100112.00,1.0,4
3100120.01,3100120.03,0.2791020016520285,3
3100120.01,3100120.04,0.7208979983479715,3
3100120.02,3100110.02,0.0058735931811356,4
3100120.02,3100120.02,0.9941264068188644,4
3100130.01,3100130.01,1.0,4
3100130.02,3100029.00,0.005378263843978597,4
3100130.02,3100130.03,0.08232809461375022,4
3100130.02,3100130.04,0.9110360833388956,4
3100130.02,3100131.01,0.0012575582033755447,4
3100131.00,3100130.01,0.0001367173604811454,4
3100131.00,3100131.01,0.44288425210867594,4
3100131.00,3100131.02,0.556979030530843,4
3200001.00,3200001.00,1.0,1
3200002.00,3200002.00,1.0,1
3200003.00,3200003.00,1.0,1
3200004.00,3200004.00,1.0,1
3200005.00,3200005.00,1.0,1
3200006.00,3200006.00,1.0,1
3200007.00,3200007.00,1.0,4
3200008.00,3200008.00,1.0,1
3200009.00,3200009.00,1.0,1
3200010.00,3200010.00,1.0,1
3200011.00,3200011.00,1.0,1
3200012.00,3200012.00,1.0,1
3200013.00,3200013.00,1.0,1
3200014.00,3200014.00,1.0,1
3200015.00,3200015.00,1.0,1
3200016.00,3200016.00,1.0,1
3200017.00,3200017.00,1.0,1
3200018.00,3200018.00,1.0,1
3200019.00,3200019.00,1.0,1
3200020.00,3200020.00,1.0,4
3200021.00,3200021.00,0.9992067502770638,4
3200021.00,3200022.00,0.0007932497229362018,4
3200022.00,3200007.00,0.000688265158969045,4
3200022.00,3200020.00,0.029511960106957592,4
3200022.00,3200022.00,0.9697997747340733,4
3200023.00,3200023.00,1.0,1
3200024.00,3200024.00,1.0,1
3200025.00,3200025.00,1.0,1
3200026.00,3200026.00,1.0,1
4080001.00,4080001.00,1.0,1
4080002.01,4080002.01,1.0,1
4080002.02,4080002.02,1.0,1
4080003.01,4080003.01,0.9888474207049155,4
4080003.01,4080007.00,0.011152579295084526,4
4080003.02,4080003.02,1.0,4
4080004.00,4080003.02,0.012482139724092373,4
4080004.00,4080004.00,0.9875178602759076,4
4080005.00,4080005.00,1.0,4
4080006.00,4080005.00,0.0005596302140730832,4
4080006.00,4080006.00,0.9966587861176465,4
4080006.00,4080007.00,0.002781583668280484,4
4080007.00,4080007.00,1.0,4
4080008.00,4080008.00,1.0,1
4080100.00,4080100.00,1.0,4
4080101.00,4080101.00,1.0,1
4080102.00,4080102.00,1.0,1
4080103.00,4080103.00,1.0,4
4080104.00,4080104.00,0.998235888472242,4
4080104.00,4080105.00,0.0015539312531674615,4
4080104.00,4080111.03,0.00021018027459058158,4
4080105.00,4080103.00,0.005628016331447834,4
4080105.00,4080105.00,0.9943719836685522,4
4080106.00,4080106.00,1.0,1
4080107.02,4080107.02,1.0,4
4080107.03,4080107.03,1.0,4
4080107.04,4080107.03,0.013022088922147436,4
4080107.04,4080107.04,0.9744094824056112,4
4080107.04,4080140.00,0.0125684286722413,4
4080108.00,4080107.02,0.01235216827603832,4
4080108.00,4080108.00,0.9876478317239616,4
4080109.00,4080109.00,1.0,1
4080110.00,4080104.00,0.0016024933998953022,4
4080110.00,4080110.00,0.9983975066001047,4
4080111.02,4080111.03,0.35972873181320647,4
4080111.02,4080111.04,0.6402712681867935,4
4080120.01,4080103.00,3.7886104556698887e-05,4
4080120.01,4080120.01,0.9999621138954433,4
4080120.02,4080120.03,0.6509543897651023,3
4080120.02,4080120.04,0.16335372752219338,3
4080120.02,4080120.05,0.18569188271270437,3
4080130.00,4080130.00,1.0,4
4080131.00,4080130.00,0.010153541585551755,4
4080131.00,4080131.00,0.9898464584144483,4
4080132.00,4080132.00,1.0,1
4080133.00,4080130.00,0.011366818748597657,4
4080133.00,4080133.00,0.9886331812514023,4
4080140.00,4080100.00,0.002794534096947204,4
4080140.00,4080140.00,0.9972054659030527,4
4080150.00,4080150.00,1.0,4
4080160.00,4080160.00,1.0,1
4080161.00,4080150.00,0.008227782727101587,4
4080161.00,4080161.00,0.9917722172728984,4
4080162.00,4080162.00,1.0,4
4080163.00,4080163.00,1.0,1
4080164.00,4080164.00,1.0,1
4210001.01,4210001.01,0.9703938923937289,4
4210001.01,4210116.00,0.029606107606271092,4
4210001.02,4210001.02,0.8653213237298134,4
4210001.02,4210116.00,0.1346786762701865,4
4210002.00,4210002.00,0.6086737767170275,4
4210002.00,4210260.01,0.39132622328297245,4
4210003.00,4210003.00,1.0,1
4210004.00,4210004.00,1.0,1
4210005.00,4210005.00,1.0,1
4210006.00,4210006.00,1.0,1
4210007.00,4210007.00,1.0,1
4210008.00,4210008.00,1.0,1
4210009.00,4210009.00,1.0,1
4210010.00,4210010.00,1.0,1
4210011.00,4210011.00,1.0,1
4210012.00,4210012.00,1.0,4
4210013.00,4210012.00,0.06758832536343946,4
4210013.00,4210013.00,0.9324116746365605,4
4210014.00,4210014.00,1.0,1
4210015.00,4210015.00,1.0,1
4210016.00,4210016.00,1.0,1
4210017.00,4210017.00,1.0,1
4210018.00,4210018.00,1.0,1
4210019.00,4210019.00,1.0,1
4210020.00,4210020.00,1.0,1
4210021.00,4210021.00,0.9993868270176178,4
4210021.00,4210032.00,0.0006131729823821999,4
4210022.00,4210022.00,1.0,1
4210023.00,4210023.00,1.0,1
4210024.00,4210024.00,1.0,1
4210025.00,4210025.00,1.0,1
4210026.00,4210026.00,1.0,4
4210027.00,4210027.00,1.0,1
4210028.00,4210028.00,1.0,1
4210029.00,4210029.00,1.0,1
4210030.00,4210030.00,1.0,1
4210031.00,4210031.00,1.0,4
4210032.00,4210031.00,0.0002725026404595485,4
4210032.00,4210032.00,0.9997274973595405,4
4210033.01,4210033.01,0.9993634674012846,4
4210033.01,4210260.03,0.0006365325987155204,4
4210033.02,4210033.02,1.0,1
4210034.00,4210034.00,1.0,1
4210035.00,4210035.00,1.0,1
4210036.00,4210036.00,1.0,1
4210037.00,4210037.00,1.0,1
4210038.01,4210038.01,1.0,1
4210038.02,4210038.02,1.0,1
4210039.01,4210039.01,1.0,4
4210039.02,4210039.02,1.0,1
4210040.01,4210040.01,1.0,1
4210040.02,4210002.00,0.0001522041833316716,4
4210040.02,4210040.03,0.8892242193893387,4
4210040.02,4210040.04,0.11062357642732965,4
4210041.01,4210041.08,0.544959501085545,3
4210041.01,4210041.09,0.455040498914455,3
4210041.02,4210041.02,1.0,1
4210041.03,4210041.03,1.0,1
4210041.04,4210041.04,1.0,1
4210041.05,4210041.05,0.9972754175737976,4
4210041.05,4210160.05,0.0027245824262024437,4
4210041.06,4210041.06,1.0,1
4210041.07,4210041.07,0.7572720396077525,4
4210041.07,4210240.01,0.24272796039224748,4
4210100.00,4210100.00,1.0,1
4210101.00,4210101.00,1.0,1
4210102.00,4210102.00,1.0,1
4210103.00,4210103.00,1.0,1
4210110.00,4210110.00,1.0,1
4210111.00,4210111.00,1.0,1
4210112.01,4210112.01,1.0,4
4210112.02,4210112.01,0.00556273045222364,4
4210112.02,4210112.02,0.9944372695477763,4
4210113.01,4210113.01,1.0,1
4210113.02,4210113.02,1.0,4
4210114.00,4210114.00,1.0,1
4210115.00,4210115.00,1.0,1
4210116.00,4210001.01,0.004596331177332225,4
4210116.00,4210040.04,6.32641862360985e-05,4
4210116.00,4210116.00,0.9953404046364316,4
4210117.00,4210039.01,0.0014028999852611066,4
4210117.00,4210117.01,0.3589611648099384,4
4210117.00,4210117.02,0.6396359352048004,4
4210118.00,4210118.00,1.0,1
4210119.02,4210119.02,1.0,1
4210119.03,4210119.03,1.0,1
4210119.04,4210119.04,1.0,1
4210120.01,4210113.02,0.05199304064194477,4
4210120.01,4210120.01,0.9480069593580552,4
4210120.02,4210120.02,0.9780426421862913,4
4210120.02,4210600.06,0.021957357813708687,4
4210120.03,4210120.03,1.0,1
4210140.01,4210039.01,0.006567281634641334,4
4210140.01,4210140.01,0.9934327183653586,4
4210140.02,4210140.02,1.0,1
4210140.03,4210140.03,1.0,1
4210160.01,4210160.01,1.0,1
4210160.02,4210160.04,0.027138261055536534,4
4210160.02,4210160.05,0.9728617389444634,4
4210160.03,4210160.03,1.0,1
4210170.03,4210170.03,1.0,1
4210170.04,4210170.04,1.0,1
4210170.05,4210170.05,1.0,1
4210170.06,4210170.06,1.0,1
4210170.07,4210170.07,1.0,4
4210190.00,4210170.07,0.00038478884344148,4
4210190.00,4210190.00,0.9996152111565585,4
4210200.00,4210200.00,1.0,4
4210210.01,4210210.01,1.0,1
4210210.02,4210200.00,0.10932486978735904,4
4210210.02,4210210.02,0.890675130212641,4
4210220.01,4210220.01,1.0,1
4210220.02,4210220.02,1.0,1
4210230.01,4210230.01,1.0,1
4210230.02,4210230.02,1.0,1
4210240.01,4210240.01,1.0,4
4210240.02,4210240.02,0.999659221962701,4
4210240.02,4210260.03,0.0003407780372990411,4
4210260.01,4210260.01,1.0,4
4210260.02,4210260.02,1.0,1
4210260.03,4210260.03,1.0,4
4210270.01,4210270.01,1.0,1
4210270.02,4210270.03,0.6249937729808644,3
4210270.02,4210270.04,0.3750062270191355,3
4210271.01,4210271.01,1.0,1
4210271.02,4210271.02,0.983873484091826,4
4210271.02,4210273.03,0.016126515908174155,4
4210272.00,4210272.00,1.0,1
4210273.01,4210273.01,1.0,1
4210273.02,4210273.02,1.0,1
4210273.03,4210273.03,1.0,4
4210273.04,4210273.04,1.0,1
4210280.01,4210280.01,1.0,1
4210280.02,4210280.02,1.0,1
4210280.03,4210280.03,1.0,1
4210290.01,4210290.01,0.9992191755277882,4
4210290.01,4210300.00,0.0007808244722118238,4
4210290.02,4210290.03,0.3132402423395275,3
4210290.02,4210290.04,0.6867597576604725,3
4210300.00,4210300.00,1.0,4
4210310.00,4210026.00,0.050689739561118094,4
4210310.00,4210310.00,0.9443876818828972,4
4210310.00,4210311.01,0.004922578555984701,4
4210311.01,4210311.01,1.0,4
4210311.02,4210311.02,1.0,1
4210320.01,4210320.01,1.0,1
4210320.02,4210320.02,1.0,1
4210320.03,4210320.03,1.0,1
4210320.04,4210320.04,1.0,1
4210320.05,4210320.05,0.9935243094759486,4
4210320.05,4210370.00,0.006475690524051443,4
4210320.07,4210320.07,1.0,1
4210320.08,4210320.08,1.0,1
4210330.00,4210330.00,1.0,1
4210340.01,4210340.01,1.0,1
4210340.02,4210340.02,1.0,1
4210340.03,4210340.03,0.9952554268813012,4
4210340.03,4210360.01,0.0047445731186987515,4
4210360.01,4210360.01,1.0,4
4210360.02,4210360.02,1.0,1
4210370.00,4210200.00,0.0015546546073239664,4
4210370.00,4210370.00,0.998445345392676,4
4210500.00,4210340.03,0.002541146379301004,4
4210500.00,4210500.00,0.997458853620699,4
4210510.00,4210510.00,1.0,1
4210520.00,4210520.00,1.0,1
4210530.00,4210530.00,1.0,1
4210540.00,4210540.00,1.0,1
4210600.01,4210600.05,0.34712831517343795,4
4210600.01,4210600.06,0.652871684826562,4
4210600.03,4210600.03,1.0,1
4210600.04,4210600.04,1.0,1
4210605.00,4210605.00,1.0,1
4210610.00,4210610.00,1.0,1
4210700.00,4210700.00,1.0,4
4210800.01,4210800.01,1.0,4
4210800.02,4210800.02,1.0,4
4210801.00,4210801.00,1.0,1
4210802.00,4210802.00,1.0,1
4210810.00,4210810.00,1.0,1
4210811.00,4210800.02,0.0022929204898401536,4
4210811.00,4210811.00,0.9977070795101598,4
4210812.00,4210812.00,1.0,1
4210820.01,4210820.01,1.0,1
4210820.02,4210820.03,0.645696066586224,3
4210820.02,4210820.04,0.354303933413776,3
4210825.00,4210800.01,0.0008371190992342848,4
4210825.00,4210825.00,0.9991628809007657,4
4210830.01,4210830.01,1.0,1
4210830.02,4210830.02,1.0,4
4210835.01,4210835.06,0.350998958402325,3
4210835.01,4210835.07,0.649001041597675,3
4210835.03,4210835.03,1.0,4
4210835.04,4210835.04,1.0,1
4210835.05,4210835.05,1.0,1
4210840.01,4210830.02,0.006767651497264762,4
4210840.01,4210840.01,0.9932323485027352,4
4210840.02,4210840.02,1.0,1
4210845.01,4210845.03,0.474820042938484,3
4210845.01,4210845.04,0.525179957061516,3
4210845.02,4210835.03,0.0005183605771964873,4
4210845.02,4210845.05,0.8170009117971627,4
4210845.02,4210845.06,0.1824807276256408,4
4210846.02,4210846.02,1.0,1
4210846.03,4210846.03,1.0,1
4210846.04,4210846.04,1.0,1
4210850.01,4210850.03,0.337696211406909,3
4210850.01,4210850.04,0.35499577414753397,3
4210850.01,4210850.05,0.307308014445557,3
4210850.02,4210850.02,1.0,1
4210900.00,4210825.00,0.0011626283174868178,4
4210900.00,4210900.00,0.9988373716825132,4
4330001.00,4330001.00,1.0,1
4330002.00,4330002.00,1.0,1
4330003.00,4330003.00,1.0,1
4330004.00,4330004.00,1.0,1
4330005.00,4330005.00,1.0,1
4330006.00,4330006.00,1.0,4
4330007.00,4330006.00,0.00458590608188038,4
4330007.00,4330007.00,0.9954140939181196,4
4330008.00,4330008.00,1.0,1
4330009.00,4330009.01,0.291917503775501,3
4330009.00,4330009.02,0.708082496224499,3
4330010.00,4330010.00,1.0,1
4330011.00,4330011.00,1.0,1
4330012.00,4330012.00,1.0,1
4330013.00,4330013.00,1.0,1
4330014.00,4330014.00,1.0,1
4330015.01,4330015.01,1.0,1
4330015.02,4330015.02,0.9741014378433359,4
4330015.02,4330111.07,0.025898562156664133,4
4330016.00,4330016.00,1.0,1
4330017.00,4330017.00,1.0,1
4330018.00,4330018.00,1.0,1
4330019.01,4330019.01,1.0,1
4330019.02,4330019.02,1.0,1
4330100.00,4330100.00,1.0,1
4330110.01,4330110.01,1.0,4
4330110.03,4330110.03,0.9984157084334792,4
4330110.03,4330200.00,0.0015842915665208865,4
4330110.04,4330110.04,1.0,1
4330110.06,4330110.06,1.0,1
4330110.07,4330110.07,1.0,1
4330111.01,4330111.01,1.0,1
4330111.02,4330111.02,1.0,1
4330111.05,4330111.05,1.0,1
4330111.06,4330111.06,1.0,1
4330111.07,4330111.07,1.0,4
4330111.08,4330111.08,1.0,1
4330112.00,4330112.01,0.5158953338574935,3
4330112.00,4330112.02,0.48410466614250647,3
4330113.00,4330113.01,0.5643512249206739,3
4330113.00,4330113.02,0.43564877507932603,3
4330200.00,4330200.00,1.0,4
4330201.00,4330201.00,1.0,4
4330202.00,4330201.00,0.0009000587511971879,4
4330202.00,4330202.00,0.9990999412488029,4
4330300.01,4330300.01,1.0,1
4330300.02,4330300.02,1.0,1
4330400.00,4330110.01,0.0013257463433715567,4
4330400.00,4330400.01,0.1971546865456616,4
4330400.00,4330400.02,0.25736957198706556,4
4330400.00,4330400.03,0.27080128544812254,4
4330400.00,4330400.04,0.27334870967577857,4
4420001.00,4420001.00,1.0,1
4420002.00,4420002.00,1.0,1
4420003.00,4420003.00,1.0,1
4420004.00,4420004.00,1.0,4
4420005.00,4420005.00,1.0,1
4420006.00,4420006.00,1.0,1
4420007.00,4420007.00,1.0,1
4420008.00,4420004.00,0.002559765704295845,4
4420008.00,4420008.00,0.9974402342957042,4
4420009.00,4420009.00,1.0,1
4420010.00,4420010.00,1.0,1
4420011.00,4420011.00,1.0,1
4420012.01,4420012.01,1.0,1
4420012.02,4420012.02,1.0,1
4420013.01,4420013.01,1.0,4
4420013.02,4420013.01,0.03998255978257854,4
4420013.02,4420013.02,0.9600174402174214,4
4420013.03,4420013.03,1.0,1
4420100.01,4420100.01,1.0,1
4420100.02,4420100.02,1.0,1
4420101.02,4420013.01,0.002893713225648366,4
4420101.02,4420101.02,0.9971062867743516,4
4420101.03,4420101.03,1.0,1
4420101.04,4420101.04,1.0,1
4420102.00,4420102.00,1.0,1
4420200.00,4420200.00,1.0,4
4420201.00,4420201.00,1.0,1
4420202.00,4420202.00,1.0,1
4420203.00,4420203.00,1.0,1
4420204.00,4420204.00,1.0,1
4420205.01,4420205.01,1.0,1
4420205.02,4420205.02,1.0,1
4420205.03,4420205.03,1.0,1
4420210.00,4420200.00,0.000423141454506702,4
4420210.00,4420210.00,0.9995768585454934,4
4420211.00,4420211.00,1.0,1
4420212.00,4420212.00,1.0,1
4420213.00,4420213.00,1.0,1
4420300.00,4420300.01,0.03245722394838174,3
4420300.00,4420300.02,0.9675427760516182,3
4420301.00,4420301.00,1.0,1
4420302.00,4420302.00,1.0,1
4470001.00,4470001.01,0.6423197641282063,4
4470001.00,4470001.02,0.3570962736188523,4
4470001.00,4470002.00,0.00045630254820027533,4
4470001.00,4470009.00,0.00012765970474111902,4
4470002.00,4470002.00,1.0,4
4470003.00,4470003.00,0.9996241581823957,4
4470003.00,4470007.00,0.0003758418176043226,4
4470004.00,4470004.00,1.0,1
4470005.00,4470005.00,1.0,1
4470006.00,4470006.00,1.0,1
4470007.00,4470007.00,1.0,4
4470008.00,4470008.00,1.0,1
4470009.00,4470009.00,1.0,4
4470010.00,4470010.00,1.0,1
4470011.00,4470011.00,1.0,1
4470012.00,4470012.00,1.0,4
4470013.00,4470013.00,1.0,1
4470014.00,4470014.00,1.0,1
4470015.00,4470015.00,1.0,1
4470100.00,4470100.00,1.0,1
4470101.00,4470101.00,1.0,1
4500001.00,4500001.00,1.0,1
4500002.00,4500002.00,1.0,1
4500003.00,4500003.00,1.0,1
4500004.00,4500004.00,1.0,1
4500005.00,4500005.00,1.0,1
4500006.00,4500006.00,1.0,1
4500007.00,4500007.00,1.0,1
4500008.00,4500008.00,1.0,1
4500009.00,4500009.00,1.0,1
4500010.00,4500010.00,1.0,1
4500011.00,4500011.00,1.0,1
