ctuid_s,ctuid_t,w,f
3100007.00,3100019.00,0.08677586518805883,4
3100008.00,3100006.00,0.029054751983916462,4
3100008.00,3100008.00,0.9659792384454908,4
3100008.00,3100011.00,0.004966009570592733,4
3100009.00,3100008.00,0.11652821004233865,4
3100009.00,3100009.00,0.8425800809230447,4
3100009.00,3100011.00,0.040891709034616565,4
3100010.00,3100009.00,0.13706331734534946,4
3100010.00,3100010.00,0.8629366826546505,4
3100011.00,3100007.00,0.05471253409008424,4
3100011.00,3100011.00,0.9419003970992442,4
3100011.00,3100018.00,0.003387068810671504,4
3100012.00,3100012.00,0.9697385283352399,4
3100012.00,3100013.00,0.03026147166476011,4
3100013.00,3100012.00,0.022282146715323543,4
3100013.00,3100013.00,0.9777178532846764,4
3100014.00,3100013.00,0.014844501200587461,4
3100014.00,3100014.00,0.9851554987994124,4
3100015.00,3100014.00,0.022702388931608274,4
3100015.00,3100015.00,0.9772976110683917,4
3100016.00,3100014.00,0.007379171008922544,4
3100016.00,3100016.00,0.9926208289910775,4
3100017.00,3100017.00,1.0,4
3100018.00,3100017.00,-1.3472562527288695e-08,4
3100018.00,3100018.00,0.8131772272309975,4
3100018.00,3100021.00,0.1407246814661055,4
3100018.00,3100022.00,0.0460981047754596,4
3100019.00,3100018.00,0.006434974092024119,4
3100019.00,3100019.00,0.43075567037990176,4
3100019.00,3100020.00,0.47493978311851276,4
3100019.00,3100021.00,0.08786957240956136,4
3100020.00,3100020.00,0.943438266732226,4
3100020.00,3100021.00,0.017049242160548757,4
3100020.00,3100027.02,0.03951249110722525,4
3100021.00,3100021.00,0.959462051693615,4
3100021.00,3100024.00,0.04053794830638506,4
3100022.00,3100022.00,1.0,4
3100023.00,3100023.00,0.9919651065625871,4
3100023.00,3100024.00,0.008034893437412961,4
3100024.00,3100024.00,1.0,4
3100025.01,3100016.00,0.008750182364718941,4
3100025.01,3100025.01,0.9912498176352811,4
3100025.02,3100025.02,1.0,1
3100026.00,3100017.00,0.0002397525339723219,4
3100026.00,3100026.00,0.9997602474660277,4
3100027.01,3100027.01,1.0,1
3100027.02,3100027.02,1.0,4
3100028.00,3100028.00,0.9944048041083787,4
3100028.00,3100110.01,0.0055951958916212255,4
3100029.00,3100029.00,1.0,4
3100100.01,3100100.01,1.0,1
3100100.02,3100100.03,0.6247692112353989,4
3100100.02,3100100.04,0.3704553998368528,4
3100100.02,3100101.00,0.004745515667731047,4
3100100.02,3100112.00,2.9873260017425414e-05,4
3100101.00,3100101.00,1.0,4
3100102.00,3100102.00,1.0,1
3100110.01,3100110.01,0.9975121312803399,4
3100110.01,3100110.02,0.0024878687196601386,4
3100110.02,3100110.02,0.9949829996445936,4
3100110.02,3100120.04,0.005017000355406527,4
3100111.00,3100111.00,1.0,1
3100112.00,3100112.00,1.0,4
3100120.01,3100120.03,0.287137425343109,4
3100120.01,3100120.04,0.712862574656891,4
3100120.02,3100110.02,0.007411042758306696,4
3100120.02,3100120.02,0.9925889572416933,4
3100130.01,3100130.01,1.0,4
3100130.02,3100130.03,0.07496590058540677,4
3100130.02,3100130.04,0.9127346040382878,4
3100130.02,3100131.01,0.008996665660148385,4
3100130.02,3100131.02,0.0033028297161571156,4
3100131.00,3100130.01,0.00016027899849244755,4
3100131.00,3100131.01,0.4420270521551553,4
3100131.00,3100131.02,0.5578126688463523,4
4080001.00,4080001.00,1.0,1
4080002.01,4080002.01,0.9507985581982427,4
4080002.01,4080004.00,0.010996265829287534,4
4080002.01,4080006.00,0.038205175972469835,4
4080002.02,4080002.02,1.0,1
4080003.01,4080003.01,0.9880626312381482,4
4080003.01,4080007.00,0.011937368761851821,4
4080003.02,4080003.02,1.0,4
4080004.00,4080003.02,0.012341755347700755,4
4080004.00,4080004.00,0.9876582446522992,4
4080005.00,4080003.01,0.0038657149209392113,4
4080005.00,4080005.00,0.973377689443769,4
4080005.00,4080007.00,0.022756595635291754,4
4080006.00,4080005.00,0.000574346291491192,4
4080006.00,4080006.00,0.9957037231577255,4
4080006.00,4080007.00,0.0037219305507834163,4
4080007.00,4080007.00,1.0,4
4080008.00,4080008.00,1.0,1
4080100.00,4080100.00,1.0,4
4080101.00,4080101.00,1.0,1
4080102.00,4080102.00,0.9945629511289376,4
4080102.00,4080103.00,0.005437048871062385,4
4080103.00,4080103.00,1.0,4
4080104.00,4080104.00,0.9983838504535659,4
4080104.00,4080105.00,0.0014957379330198211,4
4080104.00,4080111.03,0.00012041161341435697,4
4080105.00,4080103.00,0.00527959782726179,4
4080105.00,4080105.00,0.9947204021727383,4
4080106.00,4080106.00,0.9957902515692285,4
4080106.00,4080107.03,0.004209748430771517,4
4080107.01,4080107.02,0.05466057549610552,4
4080107.01,4080107.03,0.8278839127065563,4
4080107.01,4080107.04,0.11722794798501832,4
4080107.01,4080140.00,0.00022756381231994868,4
4080107.02,4080107.02,0.9547310227812689,4
4080107.02,4080107.04,0.04526897721873104,4
4080108.00,4080107.02,0.012751404383867359,4
4080108.00,4080108.00,0.9872485956161325,4
4080109.00,4080109.00,1.0,1
4080110.00,4080110.00,1.0,1
4080111.02,4080111.03,0.367631808500877,4
4080111.02,4080111.04,0.632368191499123,4
4080120.01,4080103.00,3.598975294216816e-05,4
4080120.01,4080120.01,0.9999640102470577,4
4080120.02,4080120.03,0.6509662427349894,4
4080120.02,4080120.04,0.17619540457416236,4
4080120.02,4080120.05,0.17283835269084835,4
4080130.00,4080130.00,1.0,4
4080131.00,4080130.00,0.01056869675013785,4
4080131.00,4080131.00,0.9894313032498621,4
4080132.00,4080120.05,0.007543533568205911,4
4080132.00,4080132.00,0.9924564664317941,4
4080133.00,4080132.00,0.018005900732752718,4
4080133.00,4080133.00,0.9819940992672472,4
4080140.00,4080100.00,0.0028455556525135185,4
4080140.00,4080140.00,0.9971544443474865,4
4080150.00,4080140.00,0.01233330735860009,4
4080150.00,4080150.00,0.9876666926414,4
4080160.00,4080160.00,0.989258182158201,4
4080160.00,4080161.00,0.010741817841798925,4
4080161.00,4080150.00,0.006557371427586117,4
4080161.00,4080161.00,0.9934426285724138,4
4080162.00,4080162.00,1.0,4
4080163.00,4080163.00,1.0,1
4080164.00,4080164.00,0.9991965107607915,4
4080164.00,4080166.00,0.0008034892392085102,4
4210001.01,4210001.01,0.9727634564191479,4
4210001.01,4210116.00,0.02723654358085215,4
4210001.02,4210001.02,0.9180286698781976,4
4210001.02,4210116.00,0.08197133012180241,4
4210002.00,4210002.00,0.600079415887772,4
4210002.00,4210260.01,0.39992058411222803,4
4210003.00,4210003.00,1.0,1
4210004.00,4210004.00,1.0,1
4210005.00,4210005.00,1.0,1
4210006.00,4210006.00,1.0,1
4210007.00,4210007.00,1.0,1
4210008.00,4210008.00,1.0,1
4210009.00,4210009.00,0.9656734384351108,4
4210009.00,4210260.01,0.03432656156488918,4
4210010.00,4210010.00,1.0,1
4210011.00,4210011.00,1.0,1
4210012.00,4210012.00,1.0,4
4210013.00,4210012.00,0.061768376250467424,4
4210013.00,4210013.00,0.9382316237495325,4
4210014.00,4210014.00,1.0,1
4210015.00,4210015.00,1.0,1
4210016.00,4210016.00,1.0,1
4210017.00,4210017.00,0.9899262983313373,4
4210017.00,4210024.00,0.010073701668662654,4
4210018.00,4210018.00,1.0,1
4210019.00,4210019.00,1.0,1
4210020.00,4210020.00,0.9856807127219098,4
4210020.00,4210032.00,0.01431928727809023,4
4210021.00,4210020.00,0.0014038550308411004,4
4210021.00,4210021.00,0.9971922899096052,4
4210021.00,4210032.00,0.0014038550595537218,4
4210022.00,4210022.00,0.9957363716836649,4
4210022.00,4210029.00,0.004263628316335189,4
4210023.00,4210023.00,1.0,1
4210024.00,4210024.00,1.0,4
4210025.00,4210025.00,1.0,1
4210026.00,4210026.00,0.9993782028665386,4
4210026.00,4210028.00,1.922260246623299e-05,4
4210026.00,4210037.00,0.0006025745309952436,4
4210027.00,4210027.00,1.0,4
4210028.00,4210026.00,0.0005228028711803002,4
4210028.00,4210028.00,0.9994771971288197,4
4210029.00,4210029.00,1.0,4
4210030.00,4210030.00,1.0,1
4210031.00,4210031.00,1.0,4
4210032.00,4210031.00,0.0003814363102132434,4
4210032.00,4210032.00,0.9996185636897867,4
4210033.01,4210033.01,0.9994005931010096,4
4210033.01,4210260.03,0.0005994068989904602,4
4210033.02,4210033.02,0.9492871919729475,4
4210033.02,4210270.01,0.05071280802705252,4
4210034.00,4210034.00,0.9863137887080129,4
4210034.00,4210270.01,0.0136862112919871,4
4210035.00,4210035.00,1.0,1
4210036.00,4210027.00,0.0017924646969815579,4
4210036.00,4210036.00,0.9982075353030184,4
4210037.00,4210037.00,1.0,4
4210038.01,4210038.01,1.0,1
4210038.02,4210038.02,1.0,1
4210039.01,4210039.01,0.9954409802119246,4
4210039.01,4210140.01,0.004559019788075449,4
4210039.02,4210039.02,1.0,1
4210040.01,4210040.01,1.0,1
4210040.02,4210002.00,0.00016817315628469314,4
4210040.02,4210040.03,0.8588152840149342,4
4210040.02,4210040.04,0.14101654282878115,4
4210041.01,4210041.08,0.5460129023982335,3
4210041.01,4210041.09,0.45398709760176653,3
4210041.02,4210041.02,1.0,1
4210041.03,4210041.03,1.0,1
4210041.04,4210041.04,1.0,1
4210041.05,4210041.05,0.9985366947472036,4
4210041.05,4210160.05,0.0014633052527963802,4
4210041.06,4210041.06,1.0,4
4210041.07,4210041.07,0.751542408699955,4
4210041.07,4210240.01,0.24845759130004502,4
4210100.00,4210100.00,1.0,1
4210101.00,4210101.00,1.0,1
4210102.00,4210102.00,1.0,1
4210103.00,4210103.00,1.0,1
4210110.00,4210110.00,1.0,1
4210111.00,4210111.00,1.0,4
4210112.01,4210112.01,1.0,4
4210112.02,4210112.01,0.003569781669985912,4
4210112.02,4210112.02,0.996430218330014,4
4210113.01,4210113.01,1.0,1
4210113.02,4210113.02,1.0,4
4210114.00,4210114.00,1.0,1
4210115.00,4210111.00,0.00023304775684817434,4
4210115.00,4210115.00,0.9997669522431518,4
4210116.00,4210001.01,0.004704060233698541,4
4210116.00,4210040.04,0.00011342142950218826,4
4210116.00,4210116.00,0.9951825183367993,4
4210117.00,4210039.01,0.0009116998265415657,4
4210117.00,4210117.01,0.38629738684475873,4
4210117.00,4210117.02,0.6127909133286997,4
4210118.00,4210118.00,1.0,1
4210119.02,4210119.02,0.9858022979220106,4
4210119.02,4210140.01,0.005466101171291418,4
4210119.02,4210140.03,0.008731600906698028,4
4210119.03,4210119.03,1.0,1
4210119.04,4210119.04,1.0,4
4210120.01,4210113.02,0.03360502207480791,4
4210120.01,4210120.01,0.9663949779251921,4
4210120.02,4210120.02,0.9714844934163666,4
4210120.02,4210600.06,0.02851550658363343,4
4210120.03,4210120.03,1.0,1
4210140.01,4210039.01,0.006822625698695531,4
4210140.01,4210140.01,0.9931773743013045,4
4210140.02,4210140.02,1.0,1
4210140.03,4210140.03,1.0,4
4210160.01,4210160.01,1.0,1
4210160.02,4210160.04,0.26671634728829846,4
4210160.02,4210160.05,0.7332836527117015,4
4210160.03,4210160.03,1.0,1
4210170.03,4210170.03,1.0,1
4210170.04,4210041.06,0.00201938852260601,4
4210170.04,4210170.04,0.9979806114773939,4
4210170.05,4210170.05,1.0,1
4210170.06,4210170.06,1.0,1
4210170.07,4210170.07,1.0,4
4210190.00,4210170.07,0.00035234397041561665,4
4210190.00,4210190.00,0.9996476560295844,4
4210200.00,4210200.00,1.0,4
4210210.01,4210210.01,0.9972173895600868,4
4210210.01,4210210.02,0.0027826104399132196,4
4210210.02,4210200.00,0.09583790399159071,4
4210210.02,4210210.02,0.9041620960084092,4
4210220.01,4210220.01,1.0,1
4210220.02,4210220.02,0.9988984978105429,4
4210220.02,4210370.00,0.0011015021894570567,4
4210230.01,4210230.01,1.0,1
4210230.02,4210230.02,1.0,1
4210240.01,4210240.01,0.9992126878128393,4
4210240.01,4210240.02,0.0007873121871605542,4
4210240.02,4210040.03,0.0004309882003873412,4
4210240.02,4210240.02,0.9995690117996127,4
4210260.01,4210260.01,1.0,4
4210260.02,4210260.02,1.0,1
4210260.03,4210260.03,1.0,4
4210270.01,4210270.01,1.0,4
4210270.02,4210270.03,0.5880034572786454,3
4210270.02,4210270.04,0.4119965427213545,3
4210271.01,4210271.01,1.0,1
4210271.02,4210271.02,0.9963711414873578,4
4210271.02,4210273.03,0.003628858512642136,4
4210272.00,4210272.00,1.0,1
4210273.01,4210273.01,1.0,1
4210273.02,4210273.02,1.0,1
4210273.03,4210273.03,1.0,4
4210273.04,4210273.04,1.0,1
4210280.01,4210280.01,1.0,1
4210280.02,4210280.02,1.0,1
4210280.03,4210280.03,1.0,1
4210290.01,4210290.01,0.9983122665413287,4
4210290.01,4210300.00,0.0016877334586714507,4
4210290.02,4210290.03,0.3443728659333645,3
4210290.02,4210290.04,0.6556271340666355,3
4210300.00,4210300.00,1.0,4
4210310.00,4210026.00,0.04228218175222262,4
4210310.00,4210310.00,0.9525336489511161,4
4210310.00,4210311.01,0.005184165990266181,4
4210310.00,4210330.00,3.3063951669014284e-09,4
4210311.01,4210026.00,0.016875593674512974,4
4210311.01,4210311.01,0.9831244063254869,4
4210311.02,4210311.02,1.0,1
4210320.01,4210320.01,1.0,1
4210320.02,4210320.02,1.0,1
4210320.03,4210320.03,1.0,1
4210320.04,4210320.04,1.0,1
4210320.05,4210320.05,1.0,4
4210320.07,4210320.07,1.0,1
4210320.08,4210320.08,1.0,1
4210330.00,4210330.00,1.0,4
4210340.01,4210340.01,1.0,1
4210340.02,4210340.02,1.0,4
4210340.03,4210340.02,0.0053792236354027615,4
4210340.03,4210340.03,0.9944438805257513,4
4210340.03,4210360.01,0.00017689583884583908,4
4210360.01,4210360.01,1.0,4
4210360.02,4210360.02,1.0,1
4210370.00,4210200.00,0.00014002380286037166,4
4210370.00,4210370.00,0.9998599761971396,4
4210500.00,4210340.03,0.006423697340743465,4
4210500.00,4210500.00,0.9935763026592566,4
4210510.00,4210510.00,1.0,1
4210520.00,4210320.05,0.0021360400219236826,4
4210520.00,4210520.00,0.9978639599780763,4
4210530.00,4210530.00,1.0,1
4210540.00,4210540.00,1.0,1
4210600.01,4210119.04,0.00569676692441448,4
4210600.01,4210600.05,0.26078048651186625,4
4210600.01,4210600.06,0.7335227465637193,4
4210600.03,4210600.03,1.0,4
4210600.04,4210600.04,1.0,1
4210605.00,4210605.00,1.0,4
4210610.00,4210605.00,0.00018009025852665152,4
4210610.00,4210610.00,0.9998199097414733,4
4210700.00,4210700.00,1.0,4
4210800.01,4210800.01,0.992452853858919,4
4210800.01,4210825.00,0.007547146141080999,4
4210800.02,4210800.02,1.0,4
4210801.00,4210801.00,1.0,1
4210802.00,4210802.00,1.0,1
4210810.00,4210810.00,1.0,4
4210811.00,4210800.02,0.0020358852139114193,4
4210811.00,4210810.00,0.0010136299808169561,4
4210811.00,4210811.00,0.9969504848052717,4
4210812.00,4210812.00,1.0,1
4210820.01,4210820.01,1.0,1
4210820.02,4210820.03,0.643134741218187,3
4210820.02,4210820.04,0.35686525878181297,3
4210825.00,4210800.01,0.0016534006707715318,4
4210825.00,4210825.00,0.9983465993292284,4
4210830.01,4210830.01,1.0,1
4210830.02,4210830.02,1.0,1
4210835.01,4210835.06,0.28598207271848347,3
4210835.01,4210835.07,0.7140179272815165,3
4210835.03,4210835.03,0.9989500330024603,4
4210835.03,4210845.05,0.0010499669975395694,4
4210835.04,4210835.04,1.0,1
4210835.05,4210835.05,1.0,1
4210840.01,4210840.01,1.0,1
4210840.02,4210840.02,1.0,1
4210845.01,4210845.03,0.441988767937437,3
4210845.01,4210845.04,0.558011232062563,3
4210845.02,4210835.03,0.00048802750025557983,4
4210845.02,4210845.05,0.8046471992588395,4
4210845.02,4210845.06,0.19415865732440452,4
4210845.02,4210900.00,0.0007061159165004378,4
4210846.02,4210846.02,1.0,1
4210846.03,4210846.03,1.0,4
4210846.04,4210846.03,0.006944759010791442,4
4210846.04,4210846.04,0.9930552409892086,4
4210850.01,4210850.03,0.382793410834849,3
4210850.01,4210850.04,0.268021998465605,3
4210850.01,4210850.05,0.349184590699546,3
4210850.02,4210850.02,1.0,1
4330001.00,4330001.00,1.0,1
4330002.00,4330002.00,0.9927944703604994,4
4330002.00,4330013.00,0.0072055296395006005,4
4330003.00,4330003.00,1.0,1
4330004.00,4330004.00,1.0,1
4330005.00,4330005.00,0.9977402496533125,4
4330005.00,4330006.00,0.0022597503466874136,4
4330006.00,4330006.00,0.9980002189012966,4
4330006.00,4330111.01,0.0019997810987033887,4
4330007.00,4330006.00,0.004325607813789818,4
4330007.00,4330007.00,0.9956743921862101,4
4330008.00,4330008.00,1.0,4
4330009.00,4330009.01,0.27733284067256025,4
